id,rle_mask
1267729ffd,1 53 102 52 203 52 304 52 405 52 506 52 607 52 708 52 809 52 910 52 1011 52 1112 52 1213 52 1314 53 1415 53 1516 53 1617 53 1718 53 1819 54 1920 54 2021 54 2122 54 2223 54 2324 55 2425 54 2526 54 2627 54 2728 54 2829 53 2930 53 3031 53 3132 53 3233 53 3334 53 3435 53 3536 53 3637 54 3738 54 3839 54 3940 55 4041 55 4142 55 4243 55 4344 55 4445 55 4546 55 4647 55 4748 55 4849 55 4950 56 5051 56 5152 56 5253 56 5354 56 5455 57 5556 57 5657 58 5758 58 5859 59 5960 59 6061 60 6162 60 6263 60 6364 61 6465 61 6566 61 6667 61 6768 61 6869 61 6970 61 7071 61 7172 61 7273 61 7374 61 7475 61 7576 61 7677 61 7778 61 7879 61 7980 61 8081 61 8182 62 8283 62 8384 62 8485 62 8586 63 8687 63 8788 63 8889 63 8990 64 9091 64 9192 64 9293 65 9394 65 9495 65 9596 65 9697 65 9798 65 9899 66 10000 66 10101 66
fa92bed2b1,
70c8e14243,3229 4 3325 9 3420 15 3516 20 3611 26 3707 31 3803 36 3899 41 3995 46 4091 51 4187 56 4284 60 4380 65 4477 69 4574 73 4671 77 4768 81 4866 84 4963 88 5060 92 5158 95 5255 4947
e0bde1cf11,
074673a5f1,
33f32ff406,
a1e32a6815,1111 1 1206 7 1300 14 1395 20 1491 25 1588 29 1685 33 1783 36 1881 39 1980 41 2078 44 2175 48 2273 51 2371 54 2469 57 2567 60 2665 63 2763 66 2861 69 2960 71 3058 74 3155 78 3253 81 3351 84 3448 88 3546 91 3644 94 3743 96 3841 6361
41a4f7424e,16 44 117 44 217 45 319 44 421 43 524 42 627 40 729 39 832 37 935 36 1037 35 1140 33 1242 32 1344 32 1446 31 1548 30 1650 30 1751 31 1853 30 1955 30 2057 30 2158 30 2260 30 2362 30 2464 30 2566 29 2667 30 2769 30 2871 30 2973 30 3075 30 3177 30 3279 30 3381 30 3483 30 3585 30 3687 30 3790 29 3892 29 3994 29 4096 29 4198 29 4300 28 4402 28 4504 28 4606 27 4708 27 4810 26 4912 26 5015 24 5117 23 5219 23 5321 22 5423 21 5525 21 5628 19 5730 18 5832 17 5934 17 6037 15 6139 14 6241 14 6342 15 6444 15 6546 15 6647 16 6748 17 6850 17 6951 18 7053 18 7154 18 7256 17 7358 16 7461 14 7564 12 7667 10 7770 8 7873 6 7975 5 8078 3 8180 2
a60daba969,1 502 506 95 607 92 708 89 809 86 910 83 1011 81 1112 78 1213 75 1314 72 1415 69 1516 67 1617 64 1718 61 1819 59 1920 56 2021 53 2122 51 2223 48 2324 46 2425 43 2526 40 2627 38 2728 35 2829 33 2930 30 3031 28 3132 25 3233 23 3334 21 3435 18 3536 16 3637 14 3738 12 3839 10 3940 8 4041 6 4142 4 4243 3 4344 1
c7408f1d38,1 42 102 41 203 41 304 42 405 42 506 42 607 42 708 43 809 43 910 44 1011 44 1112 45 1213 46 1314 47 1415 48 1516 49 1617 49 1718 51 1819 51 1920 52 2021 52 2122 53 2223 54 2324 55 2425 55 2526 56 2627 57 2728 57 2829 57 2930 58 3031 58 3132 57 3233 57 3334 56 3435 55 3536 55 3637 54 3738 54 3839 54 3940 54 4041 54 4142 54 4243 53 4344 53 4445 53 4546 53 4647 54 4748 54 4849 55 4950 55 5051 55 5152 55 5253 56 5354 56 5455 56 5556 56 5657 55 5758 55 5859 56 5960 56 6061 56 6162 55 6263 55 6364 55 6465 55 6566 55 6667 56 6768 56 6869 55 6970 55 7071 55 7172 54 7273 54 7374 54 7475 52 7576 52 7677 52 7778 52 7879 52 7980 52 8081 52 8182 52 8283 55 8384 55 8485 56 8586 57 8687 57 8788 57 8889 57 8990 57 9091 57 9192 57 9293 56 9394 56 9495 56 9596 56 9697 56 9798 56 9899 56 10000 55 10101 53
7ab70da99b,
465486e6ec,78 24 179 24 279 25 379 26 479 27 579 28 679 29 780 29 880 30 981 30 1082 30 1183 30 1284 30 1384 31 1485 31 1585 32 1686 32 1786 33 1887 33 1987 34 2087 35 2188 35 2288 36 2389 36 2489 37 2589 38 2689 39 2789 40 2890 40 2991 40 3092 40 3194 39 3296 38 3397 38 3498 38 3600 37 3702 36 3805 34 3907 33 4009 32 4111 31 4214 22 4317 7
466548defe,
236a5cc090,6708 6 6809 27 6909 50 7010 61 7110 62 7211 62 7313 61 7414 61 7515 61 7615 62 7716 62 7817 62 7918 62 8018 63 8118 64 8217 66 8317 67 8417 68 8518 68 8618 69 8717 71 8817 72 8916 74 9018 73 9120 72 9223 70 9327 67 9432 63 9536 60 9642 55 9748 50 9854 45 9957 43 10059 42 10160 42
31ca053bec,6 96 108 95 209 95 311 94 412 94 513 94 615 93 716 93 818 92 919 92 1020 92 1122 91 1223 91 1324 91 1426 90 1527 90 1628 90 1730 89 1831 89 1933 88 2034 88 2136 87 2237 87 2339 86 2440 86 2542 85 2643 85 2745 84 2846 84 2948 83 3049 83 3151 82 3253 81 3354 81 3456 80 3557 80 3659 79 3760 79 3862 78 3963 78 4064 78 4165 78 4266 78 4367 77 4468 75 4569 74 4671 72 4772 72 4873 71 4974 71 5075 70 5177 69 5278 69 5379 69 5480 69 5581 69 5682 69 5783 69 5884 68 5984 69 6085 68 6185 68 6285 68 6386 68 6486 68 6586 68 6686 68 6786 68 6886 68 6986 68 7085 69 7185 69 7285 69 7385 69 7485 69 7584 70 7684 69 7783 70 7882 70 7980 71 8081 69 8182 67 8283 66 8384 63 8485 61 8586 59 8687 57 8788 55 8889 53 8990 51 9091 49 9192 47 9293 45 9394 44 9495 42 9596 39 9697 37 9798 35 9899 33 10000 30 10101 27
ad29bc8923,
4a5595076f,4444 1 4544 2 4643 4 4742 6 4841 8 4941 9 5040 11 5139 13 5238 15 5338 16 5436 19 5535 21 5634 23 5732 26 5831 28 5929 31 6027 34 6125 37 6223 40 6321 43 6418 47 6516 50 6614 54 6711 64 6808 74 6906 84 7003 95 7100 3102
638e7a825e,1 81 102 94 203 9999
384d50db49,3132 2 3233 4 3334 6 3435 9 3536 11 3637 14 3738 17 3839 20 3940 23 4041 26 4142 29 4243 32 4344 35 4445 38 4546 40 4647 42 4748 45 4849 47 4950 49 5051 51 5152 52 5253 53 5354 54 5455 55 5556 56 5657 57 5758 59 5859 61 5960 62 6061 64 6162 66 6263 67 6364 68 6465 70 6566 71 6667 72 6768 73 6869 75 6970 76 7071 77 7172 78 7273 79 7374 80 7475 81 7576 82 7677 83 7778 85 7879 86 7980 87 8081 88 8182 89 8283 90 8384 91 8485 92 8586 93 8687 95 8788 96 8889 97 8990 98 9091 99 9192 100 9293 909
0c62ed4494,1 2019 2021 906 2930 96 3031 93 3132 91 3234 86 3337 80 3442 72 3546 64 3651 54 3755 47 3858 40 3962 34 4067 28 4170 23 4272 20 4373 18 4473 17 4575 14 4677 12 4778 10 4878 10 4980 8 5081 6 5182 6 5283 5 5382 6 5484 4 5584 5 5684 5 5786 3 5884 5 5984 5 6083 6 6183 6 6281 7 6379 9 6478 10 6576 11 6677 11 6778 10 6879 9 6980 8 7080 8 7182 6 7284 4 7386 2 7486 2 9099 6 9192 1 9194 14 9293 18 9394 20 9495 22 9596 25 9697 27 9798 30 9899 32 10000 35 10101 37
4c4556fff0,9394 2 9495 4 9596 6 9697 8 9798 10 9899 12 10000 14 10101 16
42d64f2d78,1 1312 1314 99 1415 99 1516 98 1617 96 1718 95 1819 93 1920 91 2021 90 2122 88 2223 87 2324 86 2425 84 2526 83 2627 82 2728 82 2829 81 2930 81 3031 80 3132 79 3233 79 3334 78 3435 78 3536 77 3637 76 3738 74 3839 73 3940 71 4041 70 4142 69 4243 67 4344 66 4445 65 4546 63 4647 63 4748 63 4849 62 4950 62 5051 62 5152 61 5253 61 5354 61 5455 61 5556 61 5657 60 5758 60 5859 60 5960 60 6061 59 6162 59 6263 59 6364 58 6465 58 6566 58 6667 57 6768 57 6869 57 6970 57 7071 57 7172 57 7273 57 7374 57 7475 57 7576 57 7677 58 7778 58 7879 59 7980 60 8081 61 8182 62 8283 63 8384 64 8485 64 8586 64 8687 64 8788 64 8889 63 8990 62 9091 61 9192 60 9293 60 9394 59 9495 58 9596 57 9697 57 9798 56 9899 55 10000 55 10101 54
dab1d67df7,1 3837 3839 98 3940 97 4041 96 4142 94 4243 93 4344 91 4445 90 4546 88 4647 87 4748 85 4849 83 4950 82 5051 80 5152 79 5253 77 5354 76 5455 74 5556 73 5657 72 5758 70 5859 69 5960 68 6061 67 6162 66 6263 65 6364 64 6465 63 6566 62 6667 61 6768 60 6869 59 6970 58 7071 57 7172 56 7273 56 7374 55 7475 55 7576 54 7677 54 7778 53 7879 53 7980 52 8081 52 8182 52 8283 52 8384 51 8485 51 8586 50 8687 50 8788 50 8889 49 8990 49 9091 48 9192 47 9293 47 9394 46 9495 45 9596 44 9697 43 9798 42 9899 41 10000 40 10101 39
f1395b9e13,
81e9af5ee2,1 62 102 61 203 61 304 59 405 57 506 53 607 49 708 44 809 40 910 35 1011 31 1112 27 1213 25 1314 22 1415 20 1516 17 1617 15 1718 13 1819 12 1920 11 2021 10 2122 10 2223 10 2324 9 2425 8 2526 7 2627 7 2728 6 2829 6 2930 6 3031 6 3132 5 3233 5 3334 2
dfe111dace,
cf241124b1,
fa3e7cb3f5,
5b8dc086ff,1 52 102 51 203 50 304 49 405 48 506 46 607 45 708 45 809 44 910 43 1011 41 1112 39 1213 33 1314 23
5fd2a3ef64,7065 6 7161 11 7258 15 7355 19 7452 23 7549 27 7646 31 7742 36 7839 40 7935 45 8031 50 8127 55 8223 60 8319 65 8415 70 8511 75 8608 79 8705 83 8802 87 8899 91 8996 95 9094 98 9193 1009
fa59461848,1 4545 4547 100 4651 97 4755 94 4859 91 4960 91 5064 88 5168 85 5269 85 5373 82 5474 82 5578 79 5679 79 5783 76 5887 73 5988 73 6092 70 6196 67 6297 67 6401 64 6505 61 6609 58 6713 55 6820 49 6924 46 7031 40 7141 31 7251 22 7361 13 7465 10
9d12bb050d,
b51c130238,3233 2 3334 5 3435 8 3536 11 3637 14 3738 17 3839 20 3940 23 4041 27 4142 30 4243 35 4344 39 4445 43 4546 48 4647 53 4748 58 4849 63 4950 68 5051 72 5152 77 5253 82 5354 87 5455 93 5556 98 5657 1919 7577 100 7679 99 7781 98 7884 96 7986 95 8088 94 8190 93 8293 91 8395 90 8497 89 8599 88 8702 86 8804 85 8906 84 9008 83 9110 82 9212 81 9314 80 9416 79 9518 78 9621 76 9723 75 9825 74 9927 73 10029 72 10131 71
f9645c1acf,
6c4568e51c,1 101 104 99 205 99 306 99 410 96 514 93 615 93 722 87 823 87 927 84 1028 84 1132 81 1233 81 1337 78 1441 75 1545 72 1646 72 1750 69 1851 69 1955 66 2056 66 2160 63 2264 60 2362 63 2466 60 2567 60 2668 60 2772 57 2873 57 2980 51 3081 51 3185 48 3286 48 3390 45 3494 42 3598 39 3699 39 3800 39 3904 36 4008 33 4109 33 4213 30 4317 27 4421 24 4525 21 4626 21 4730 18 4831 18 4935 15 5036 15 5137 15 5238 15 5339 15 5440 15 5544 12 5645 12 5746 12 5850 9 5957 3
973a4f6dad,506 4 607 10 708 16 809 22 910 27 1011 31 1112 36 1213 42 1314 47 1415 51 1516 56 1617 61 1718 66 1819 72 1920 78 2021 84 2122 90 2223 96 2324 7372 9697 97 9798 96 9899 96 10000 97 10101 96
7d5c34a95a,56 5 158 4 259 5 360 5 462 5 563 5 665 5 766 5 867 5 968 5 1069 6 1170 6 1272 5 1373 5 1474 5 1576 4 1677 4 1778 5 1879 5 1981 4 2082 4 2183 4 2284 4 2384 5 2485 5 2586 5 2686 6 2787 6 2888 6 2989 6 3090 6 3191 6 3292 6 3393 6 3494 6 3594 7 3695 6 3796 6 3897 6 3997 7 4098 6 4199 6 4300 6 4401 6 4502 5 4602 6 4703 6 4803 6 4904 6 5004 6 5105 6 5205 7 5305 8 5406 7 5506 8 5606 8 5707 8 5807 8 5908 8 6008 8 6109 7 6209 8 6309 8 6410 8 6510 8 6610 8 6710 9 6810 9 6910 9 7010 10 7111 9 7211 9 7312 9 7412 9 7513 9 7613 9 7713 10 7814 9 7914 10 8014 11 8115 10 8215 11 8315 11 8415 11 8516 11 8616 11 8716 11 8816 11 8916 11 9016 11 9116 11 9216 8 9225 2 9316 8 9325 2 9415 10 9515 10 9615 10 9714 11 9814 11 9914 11 10014 11 10113 12
4514d46495,
1f7e3eef06,1 5 102 5 203 5 304 5 405 5 506 5 607 10 708 9 809 8 910 7 1011 7 1112 8 1213 8 1314 9 1415 9 1516 9 1617 9 1718 9 1819 9 1920 9 2021 9 2122 8 2223 8 2324 8 2425 7 2526 7 2627 7 2728 6 2829 5 2930 5 3031 4 3132 4 3233 3 3334 3 3435 3 3536 3 3637 3 3738 3 3839 2 3940 2 4041 2 4142 2 4243 2 4344 2 4445 2 4546 2 4647 2 4748 1 4849 1 7879 1 7980 1 8081 1 8182 1 8283 1 8384 1 8485 1
5be9925bca,1 46 102 47 203 47 304 47 405 48 506 48 607 48 708 48 809 50 910 51 1011 53 1112 53 1213 54 1314 54 1415 54 1516 54 1617 54 1718 54 1819 54 1920 54 2021 53 2122 53 2223 52 2324 51 2425 50 2526 48 2627 47 2728 45 2829 44 2930 42 3031 41 3132 40 3233 39 3334 38 3435 37 3536 37 3637 37 3738 37 3839 37 3940 37 4041 37 4142 35 4243 34 4344 32 4445 32 4546 32 4647 32 4748 34 4849 36 4950 38 5051 39 5152 41 5253 41 5354 40 5455 35 5556 31 5657 28 5758 26 5859 25 5960 24 6061 22 6162 21 6263 20 6364 18 6465 18 6566 17 6667 16 6768 15 6869 14 6970 13 7071 13 7172 13 7273 13 7374 13 7475 12 7576 11 7677 11 7778 11 7879 11 7980 11 8081 12 8182 13 8283 14 8384 14 8485 13 8586 11 8687 10 8788 10 8889 10 8990 10 9091 9 9192 8 9293 8 9394 7 9495 7 9596 6 9697 6 9798 5 9899 5 10000 4 10101 4
23b7bf14c5,2364 3 2463 11 2563 15 2664 19 2764 27 2863 37 2960 44 3058 47 3156 51 3254 55 3351 62 3450 67 3549 72 3649 75 3749 78 3850 80 3950 83 4050 85 4150 86 4250 87 4350 87 4450 89 4550 91 4651 92 4752 93 4853 95 4954 96 5057 95 5159 94 5261 93 5362 93 5463 93 5564 93 5665 93 5765 94 5864 96 5963 98 6062 1615 7678 100 7780 99 7882 98 7983 98 8084 98 8185 98 8285 99 8385 1817
31b1314c62,35 67 137 66 240 64 342 63 445 61 547 60 650 58 753 56 856 54 959 52 1063 49 1166 47 1270 44 1374 41 1478 38 1583 34 1687 31 1792 27 1896 24 2001 20 2106 16 2211 12 2315 9 2420 5 2524 2
346358e652,10000 1 10101 1
0280deb8ae,4950 5252
85fe62d2d6,
3c1d07fc67,
8adaa82868,4041 11 4142 23 4243 33 4344 45 4445 57 4546 73 4647 5555
f0ea2421f0,
e51bea30d0,5596 13 5695 20 5790 31 5891 36 5991 42 6092 47 6192 52 6292 56 6360 4 6392 60 6458 7 6491 64 6557 9 6587 80 6685 83 6782 87 6883 87 6982 89 7082 90 7179 94 7274 2120 9402 93 9517 12 9536 60 9645 52 9755 43 9864 35 9971 29 10077 24 10182 20
a6c2605919,31 64 133 62 234 62 335 61 436 13 452 44 537 9 551 46 638 4 649 48 748 49 848 49 948 49 1048 49 1149 48 1249 48 1349 48 1450 47 1551 46 1651 47 1752 46 1852 46 1953 46 2054 46 2155 45 2255 46 2356 46 2457 46 2557 46 2658 46 2759 45 2859 46 2960 45 3060 45 3161 45 3261 45 3362 44 3462 44 3563 43 3663 43 3764 42 3865 40 3966 39 4067 38 4168 37 4269 36 4371 34 4472 33 4573 31 4674 30 4774 30 4875 29 4976 28 5076 28 5177 27 5277 26 5378 25 5478 25 5579 24 5679 24 5779 24 5880 24 5980 24 6080 24 6180 24 6281 23 6381 23 6481 23 6581 23 6680 24 6780 24 6879 25 6978 26 7077 27 7176 28 7275 29 7375 29 7475 29 7576 28 7677 27 7778 26 7879 25 7980 25 8081 24 8182 24 8283 23 8384 23 8485 22 8586 22 8687 22 8788 22 8889 22 8990 21 9091 21 9192 21 9293 21 9394 21 9495 21 9596 21 9697 20 9798 20 9899 20 10000 20 10101 20
d9a52dc263,1415 8787
2b30313d2c,1 3170 3175 94 3279 87 3383 81 3490 71 3596 62 3700 54 3804 45 3908 36 4013 28 4118 24 4222 21 4327 17 4432 13
50b3aef4c4,9293 909
9a478d8cf2,
019afb4b4e,7 52 106 54 205 55 306 55 407 55 510 54 610 56 716 52 819 51 910 1 926 46 1011 3 1030 44 1112 3 1135 41 1213 2 1240 37 1314 1 1344 34 1449 29 1552 27 1656 23 1759 20 1863 15 1964 14 2064 12 2165 10 2266 6 2367 3 5661 6 5758 13 5859 17 5960 20 6061 23 6162 26 6263 29 6364 31 6465 33 6566 36 6667 37 6768 39 6869 39 6970 43 7071 43 7172 43 7273 43 7374 43 7475 42 7576 41 7677 40 7778 39 7879 39 7980 38 8081 37 8182 37 8283 37 8384 35 8485 34 8586 33 8687 32 8788 30 8889 28 8990 26 9091 24 9192 22 9293 20 9394 18 9495 17 9596 14 9697 12 9798 10 9899 8 10000 6 10101 6
930183efe5,1 3127 3132 93 3233 90 3334 86 3435 82 3536 78 3637 74 3738 71 3839 68 3940 65 4041 63 4142 60 4243 58 4344 57 4445 56 4546 55 4647 54 4748 53 4849 52 4950 52 5051 51 5152 51 5253 50 5354 49 5455 49 5556 48 5657 48 5758 48 5859 48 5960 49 6061 49 6162 49 6263 49 6364 48 6465 48 6566 48 6667 48 6768 48 6869 48 6970 47 7071 46 7172 44 7273 43 7374 43 7475 42 7576 41 7677 40 7778 39 7879 38 7980 37 8081 36 8182 35 8283 34 8384 33 8485 33 8586 30 8687 26 8788 19 8889 11 8990 5 9091 1
1379940546,1313 1 1413 2 1512 4 1611 6 1711 7 1810 9 1910 10 2010 11 2110 12 2208 15 2307 17 2406 19 2505 21 2603 24 2701 27 2798 31 2895 35 2991 40 3087 45 3182 51 3277 57 3370 65 3462 74 3552 85 3642 4338 7984 97 8091 91 8196 87 8301 83 8404 81 8507 79 8610 77 8713 75 8817 72 8920 70 9023 68 9126 66 9228 65 9330 64 9431 64 9532 64 9633 64 9734 64 9835 64 9937 63 10039 62 10140 62
badc44bb99,
cd5cd074f1,59 43 161 42 264 40 366 39 469 37 572 35 675 33 778 31 880 30 983 28 1085 27 1186 27 1288 26 1390 25 1491 25 1592 25 1694 24 1795 24 1896 24 1997 24 2098 24 2199 24 2300 24 2401 24 2501 25 2602 25 2703 25 2803 26 2904 26 3005 26 3105 27 3205 28 3305 29 3406 29 3505 31 3605 32 3705 33 3805 34 3905 35 4005 36 4105 37 4206 37 4306 38 4406 39 4507 39 4607 40 4708 40 4808 41 4908 42 5009 42 5109 43 5209 44 5309 45 5410 45 5510 46 5610 47 5710 48 5810 49 5910 50 6010 51 6110 52 6210 53 6310 54 6410 55 6510 56 6610 57 6710 58 6810 59 6910 60 7010 61 7110 62 7210 63 7310 64 7410 65 7510 66 7609 68 7709 69 7809 70 7909 71 8009 72 8109 73 8209 74 8308 76 8408 77 8507 79 8605 82 8703 85 8800 89 8897 93 8993 1209
9bd58061d6,79 23 178 25 278 26 378 27 478 28 578 29 678 30 778 31 877 33 977 34 1078 34 1178 35 1279 35 1379 36 1481 35 1582 35 1684 34 1786 33 1888 32 1990 31 2091 31 2191 32 2292 32 2392 33 2493 33 2593 34 2694 34 2795 34 2896 34 2997 34 3098 34 3199 34 3300 34 3401 34 3503 33 3604 33 3706 32 3807 32 3909 31 4011 30 4113 29 4215 28 4317 27 4419 26 4521 25 4623 24 4725 23 4827 22 4930 20 5032 19 5134 18 5236 17 5338 16 5440 15 5542 14 5644 13 5746 12 5848 11 5950 10 6052 9 6154 8 6256 7 6358 6 6460 5 6562 4 6664 3 6766 2 6868 1 10091 2 10193 3
da689f1bca,1 63 102 68 203 73 304 77 405 81 506 85 607 89 708 92 809 95 910 98 1011 100 1112 1695 2809 100 2912 99 3015 97 3119 95 3222 94 3326 92 3429 90 3531 90 3634 88 3736 87 3838 86 3940 86 4041 86 4142 86 4243 85 4344 85 4445 85 4546 86 4647 86 4748 86 4849 87 4950 87 5051 87 5152 88 5253 88 5354 89 5455 90 5556 90 5657 91 5758 92 5859 93 5960 94 6061 95 6162 96 6263 97 6364 99 6465 100 6566 100 6667 706 7374 100 7475 99 7576 98 7677 97 7776 98 7875 508 8384 97 8485 94 8586 92 8687 89 8788 87 8889 85 8990 83 9091 81 9192 80 9293 79 9394 78 9495 77 9596 77 9697 76 9798 75 9899 74 10000 73 10101 72
77abc5ed21,8325 59 8423 62 8521 65 8619 68 8714 74 8812 77 8907 83 9002 89 9097 1105
4db68c7d25,1 8570 8586 76 8687 64 8788 59 8889 56 8990 53 9091 50 9192 47 9293 44 9394 42 9495 39 9596 36 9697 34 9798 31 9899 29 10000 26 10101 24
e4d9d1178c,
d353a74b66,
5ec6db5c9d,
18ac660fbb,1 2424 2430 96 2537 90 2641 87 2745 84 2846 84 2953 78 3054 78 3158 75 3262 72 3363 72 3467 69 3571 66 3675 63 3779 60 3880 60 3984 57 4085 57 4189 54 4293 51 4394 51 4498 48 4602 45 4703 45 4807 42 4908 42 5012 39 5119 33 5226 27 5330 24 5437 18 5541 15 5648 9 5755 3
f5ffe74512,7217 4 7316 7 7415 10 7513 13 7612 16 7711 19 7811 21 7910 24 8009 26 8081 7 8108 29 8182 14 8208 31 8283 20 8307 34 8384 59 8485 61 8586 62 8687 63 8788 64 8889 65 8990 66 9091 67 9192 68 9293 69 9394 70 9495 71 9596 72 9697 73 9798 74 9899 74 10000 75 10101 76
1c6f7aac78,
b8dea42e1a,1 87 102 88 203 89 304 90 405 90 506 91 607 92 708 92 809 93 910 94 1011 95 1112 96 1213 97 1314 97 1415 98 1516 99 1617 100 1718 8484
26808abb2d,3937 3 4031 10 4130 12 4223 20 4311 33 4400 45 4487 59 4577 70 4659 5543
9e7d89d4c0,
9c4c524983,1 6161 6164 99 6266 98 6369 96 6471 95 6572 95 6674 94 6776 93 6878 92 6980 91 7082 90 7184 89 7286 88 7388 87 7491 85 7593 84 7696 82 7798 81 7901 79 8003 78 8106 76 8208 75 8310 74 8412 73 8515 71 8617 70 8719 69 8821 68 8924 66 9026 65 9129 63 9232 61 9335 59 9438 57 9541 55 9645 52 9748 50 9850 35 9887 12 9953 32 9989 11 10055 29 10091 10 10158 26 10193 9
1f8bf8c5d0,
66fed16154,1174 8 1273 11 1371 15 1470 18 1568 22 1667 25 1766 27 1866 31 1967 33 2067 36 2167 40 2268 43 2368 46 2469 49 2569 53 2670 56 2770 59 2870 60 2970 61 3070 62 3170 63 3271 63 3371 64 3471 65 3572 65 3672 66 3772 67 3872 68 3972 69 4072 70 4172 71 4272 72 4372 73 4472 74 4572 75 4672 76 4773 76 4873 77 4974 77 5074 78 5175 78 5276 78 5377 78 5477 79 5578 79 5679 79 5780 79 5880 80 5981 80 6081 81 6181 82 6282 82 6382 83 6482 84 6583 84 6683 85 6783 86 6884 86 6985 86 7086 86 7187 86 7287 87 7388 87 7489 87 7590 87 7691 87 7791 88 7892 88 7993 88 8094 88 8194 89 8295 89 8396 89 8497 89 8598 89 8698 90 8799 90 8900 90 9001 90 9102 90 9203 90 9304 90 9405 90 9506 90 9607 90 9708 90 9809 90 9910 90 10011 90 10112 90
1a4ffa4415,
56ced19ad6,3131 1 3231 2 3332 2 3432 3 3532 4 3631 6 3731 7 3832 7 3932 8 4032 9 4132 10 4233 10 4333 11 4434 11 4534 12 4635 12 4735 13 4835 14 4936 14 5037 14 5137 15 5238 15 5339 15 5439 16 5540 16 5640 17 5741 17 5842 17 5943 17 6044 17 6144 18 6245 18 6347 17 6449 16 6552 14 6654 13 6756 12 6858 11 6960 10 7062 9 7163 9 7265 8 7366 8 7467 8 7568 8 7669 8 7770 8 7871 8 7972 8 8073 8 8174 8 8275 8 8377 7 8479 6 8581 5 8683 4 8784 4 8885 4 8987 3 9088 3 9189 3 9290 3 9392 2 9493 2 9594 2 9695 2 9796 2 9898 1 9999 1 10100 1 10201 1
2556c23489,203 1 304 1 405 2 506 3 607 4 708 4 809 5 910 6 1011 7 1112 7 1213 8 1314 8 1415 9 1516 10 1617 11 1718 11 1819 12 1920 13 2021 13 2122 14 2223 15 2324 15 2425 16 2526 17 2627 17 2728 18 2829 18 2930 19 3031 19 3132 20 3233 20 3334 21 3435 21 3536 22 3637 22 3738 22 3839 23 3940 23 4041 24 4142 24 4243 24 4344 24 4445 23 4546 23 4647 23 4748 24 4849 24 4950 25 5051 25 5152 26 5253 27 5354 27 5455 28 5556 29 5657 29 5758 30 5859 31 5960 31 6061 32 6162 33 6263 34 6364 35 6465 35 6566 36 6667 37 6768 38 6869 38 6970 39 7071 40 7172 40 7273 41 7374 41 7475 41 7576 42 7677 42 7778 42 7879 43 7980 43 8081 44 8182 45 8283 45 8384 46 8485 46 8586 47 8687 47 8788 47 8889 47 8990 47 9091 47 9192 47 9293 47 9394 47 9495 47 9596 48 9697 48 9798 48 9899 49 10000 49 10101 49
28948eeb9c,
7f30236ca4,
d1665744c3,
e3755d5769,
3da64841d8,1 9494 9499 97 9609 88 9716 82 9826 73 9930 70 10037 64 10144 58
eec46ec66b,1717 1 1817 2 1917 3 2016 5 2116 6 2215 8 2314 10 2413 12 2512 14 2611 16 2710 18 2809 20 2908 22 3007 24 3106 26 3205 28 3305 29 3404 31 3503 33 3602 35 3701 37 3801 38 3900 40 3999 42 4098 44 4197 46 4297 47 4396 49 4496 50 4596 51 4696 52 4796 53 4896 54 4997 54 5097 55 5198 55 5298 56 5399 56 5499 57 5600 57 5701 57 5802 57 5904 56 6005 56 6107 55 6208 55 6310 54 6412 53 6513 53 6615 52 6716 52 6818 51 6919 51 7021 50 7123 49 7224 49 7326 48 7427 48 7529 47 7631 46 7733 45 7835 44 7937 43 8039 42 8141 41 8244 39 8346 38 8448 37 8550 36 8652 35 8754 34 8855 34 8957 33 9059 32 9161 31 9264 29 9366 28 9468 27 9570 26 9672 25 9774 24 9876 23 9979 21 10081 20 10183 19
d71ca6d32c,6564 2 6663 4 6763 5 6863 6 6962 8 7061 10 7161 11 7261 12 7361 13 7461 14 7562 14 7662 15 7762 16 7863 16 7963 17 8064 17 8164 18 8266 17 8367 17 8468 17 8570 16 8672 15 8774 14 8876 13 8979 11 9082 9 9185 7 9289 4 9393 1
a3ff13b1e1,
db75c6831e,9758 5 9859 6 9959 9 10059 11 10160 12
92e617896e,
38232d1fe3,34 68 136 67 237 67 338 67 440 66 541 66 643 65 744 65 845 65 947 64 1048 64 1149 64 1251 63 1352 63 1453 63 1554 63 1656 62 1757 62 1858 62 1959 62 2061 61 2162 61 2263 61 2364 61 2465 61 2566 61 2667 61 2768 61 2869 61 2970 61 3071 61 3173 60 3274 60 3375 60 3477 59 3579 58 3681 57 3783 56 3885 55 3986 55 4088 54 4189 54 4291 53 4392 53 4493 53 4595 52 4696 52 4797 52 4898 52 4999 52 5099 53 5200 53 5301 53 5402 53 5502 54 5603 54 5703 55 5804 55 5904 56 6004 57 6104 58 6204 59 6304 60 6405 60 6505 61 6606 61 6706 62 6806 63 6905 65 7005 66 7105 67 7206 67 7306 68 7407 68 7508 68 7610 67 7712 66 7814 65 7915 65 8017 64 8119 63 8220 63 8322 62 8423 62 8525 61 8626 61 8728 60 8829 60 8931 59 9032 59 9133 59 9235 58 9336 58 9437 58 9538 58 9639 58 9740 58 9841 58 9942 58 10043 58 10144 58
