id,z
90b140c01e,678
c176666556,634
db90c7db2c,700
122568b709,768
896c89d21c,566
08b5985634,377
1368ade51e,571
d9443d6374,302
e69c6b5d79,120
1dcf541ad8,365
efd13aa45b,344
b54c9cc80b,780
c55f5b7931,582
5acfbf7ae1,413
6c1a8906dc,650
1ff6e2c33b,732
38e744be5e,591
263c4fdbda,534
9132b8b239,128
949b1fbe67,128
76ac440877,127
e34eaa10e1,741
dbdb45277f,664
7bfeb0809c,468
f0b9ed069c,503
f3ab43b528,392
bac92dee00,75
04a5bb16d7,729
90cec09744,516
01a40c3405,127
4e44708d4b,716
0246257f2b,346
0827ac0e62,221
799db836f6,407
db658c5ade,298
58627a9dba,454
290b6aeb20,352
23986c3a69,714
13be34d712,140
f3638e69a3,473
77e273731e,801
a30967eb65,686
44c903a754,681
21bc477614,507
fdbafdd468,381
c5627d8c35,532
4d762be5e6,497
96fce23186,361
7fefadd513,808
85a9687a4f,359
3d12cf2051,806
ce23065eac,340
fdd8e5ab91,415
fec8cb9677,121
55cd432cfe,606
76c406c9bf,556
76b121e7c6,635
5b31f5b38e,480
908b0475f4,443
5dbeace688,450
80d16f5eb3,197
2da8adf16a,605
ec0266ad71,383
eaa6ff2cc3,212
b482310066,332
36f364c4fb,725
60b08464de,779
7c18c8575c,487
cedb73a437,657
f83ecd0d61,409
d43d1a6f66,363
4030fcfc51,871
56aee0ab08,236
bc77c9515b,856
d4ec7810c4,535
97f8cb9fac,417
0dc05f65a2,488
5e6a728cf3,273
3c7d16efb4,517
a5f0c8b6f8,278
6514081e49,633
e96dc1f42e,362
2aeaa3a43e,294
17394fc203,584
b497566ac3,596
73f53cd327,630
259c78b1f0,806
7940a73429,161
be2d77edfc,493
2731a8327c,892
16b198d233,925
101926ea19,505
728b34e175,129
e86bc3782c,547
7cb7fb97d6,435
26370170b8,573
577c96c270,414
356f233d08,209
2e87e350af,744
64b5679468,284
6b4bdc9134,495
943daf2fcb,351
243c97ac4d,398
6080c9f07c,605
d72a290951,511
0b41b59f85,349
a69839ffc6,480
650b1ef686,319
5af890206e,345
7dcd975aab,600
4282adcba1,806
87807623b6,555
d669ab34d4,555
632c5881af,695
c2ad307cd2,216
3ccf3f7a15,666
cb18628039,647
71e5181d4f,770
be464130da,484
a4f642c2d7,677
4892ce4f3f,621
46100c192b,882
552f7a9f14,274
848fcb838e,491
45c44595a1,460
6a06625d6a,732
d3947fc006,348
f89b63c425,376
577eac9bc5,474
0775d2543e,707
f7ed9b7ab7,52
36cb81c54e,780
64eb7a40ca,152
11f82be11e,704
26e7e22f60,467
9163f15e89,141
448df97735,285
e45d4eb76a,613
d7e72cfc7e,774
e263adecde,512
83aaa6313e,399
855e5569a9,506
9e83c04d5c,525
c3f533acee,726
136a686679,637
dbaa4c219a,937
e62ec0b893,407
5f9879a8bc,627
836bb06e23,409
9ae739a3ad,463
f947b41164,809
a543591b0c,810
7b1c5cf0c3,469
c91958a03b,767
17bfcdb967,698
7d185a151b,500
d18e1a3ffe,593
ac562c9a1b,685
b9ffd8011c,645
1161352da6,786
a19df661b7,564
372df8e65c,670
b1c30ea1dc,119
bc6521fff4,84
28f383ba58,360
4aa6feb688,262
868a08ed2a,855
ec18ca6314,506
a703fc4911,522
86d8cd13ac,746
7adfa301a2,635
c7899986d3,600
4a56c90000,637
a3328ab6d1,623
28708ca79f,685
5c635d62ae,694
aa4cb435c6,405
c0173ae190,418
120ae382d4,771
adccaabc57,692
673d620dca,353
6778b7675a,541
2bd5791def,397
3755a4f1c8,129
49ba3412bd,128
c2c8c4bcfa,742
025f694e91,711
bfd8b4e975,771
a9287d0e2d,195
4545f4bad4,780
4fed31718b,442
03f991ef8f,489
1a505d91b8,96
3a8641b598,695
5547124214,378
99f86c993d,475
a8a109908e,718
a4457eaa05,491
5bb5684d12,375
27838f7f46,271
5997066cbf,517
7374d22ad8,336
b14736ed95,859
dcadc4c820,703
b24c0b91a3,759
6627a74e9c,726
2a4a5d2b71,416
a8e26c8317,580
1e2ff4572f,339
0fca192950,717
f5ffdccdcd,616
5106b883d7,595
4169f0feaf,492
9af260ba1f,796
08b117294d,838
ffc8978fd2,632
daef07fd90,363
3a449e5df9,554
2d76db6f66,774
36d9ea343f,423
5cd2e24eb2,758
860ab1514f,849
a670e833a4,89
81bded8b9b,806
daadda3a18,722
328183c949,688
69357d53fb,565
e5fdf421a1,579
248badfc5a,348
8068909c83,952
8e546f0a9e,192
49b7be4ef2,540
a747fc2b99,254
8adf3e546b,670
9583b7d310,798
74a066b134,50
9545264612,815
b83682118b,627
f0e0e3f933,322
a971989911,627
6395bd6c7f,842
ba281ddfb8,725
82385cd8e9,135
47bab26c30,657
ebe61e1427,843
738958ae5d,157
1ea7d8528a,827
1451f3a7ba,543
eaadfd33a5,449
66e94a50e2,673
7ca4629653,230
f6d5677450,766
cd5d4d603c,821
b059eb7570,553
3548f9bbca,574
7c1b8a17cc,516
1693eecf63,446
887c27bbe9,467
bcc80b17b1,633
8f399c3cc6,718
635fda5299,246
a6ec2ce172,627
4bf4b35f56,701
41376c4fbe,266
6032385d55,774
ba22bcb515,163
f0d6a1cc66,168
8782cc7732,207
10af7026ff,778
aeed80472d,373
29d8817f97,298
5a93345d97,947
c304dcd3c7,432
7931eb93b6,294
b9c7a3c680,273
821f0bcb1d,454
d254cf287c,606
0ea4e8145a,496
d1bc57f92d,660
ab827ecd91,586
9ba53387b4,620
7128b1506e,663
8f9be04cd4,780
7562462083,494
47abe23212,457
97e8949284,304
20d957cd46,126
c95a673c42,431
fd8d57d81f,788
1ccc46e36f,480
fd66ad582d,297
a7c5bb3d9a,717
e0a303ec6b,547
a734025f26,332
d9fc7d8aa6,839
2c8a53b559,160
58fcc8cbc4,477
cd48ef3def,349
a94a0b7780,737
5e5447c74c,237
989a91d6ab,518
bd572bed64,104
634aab7a86,495
56b06072e3,601
ee3aad7ba7,216
ba1ce90692,388
d98293b5d2,410
6842e3fc27,573
7af335b97b,216
a235adfab3,766
4ab1ae3516,842
6d707a2713,694
af1b38af1e,681
d24045efa2,595
69af036eb7,578
5a7566a915,553
85ecabd362,483
7ced00a298,383
c92e16d3c0,295
4e10dfcd54,202
34009c8c2e,492
e68e53a654,497
71cebdc720,562
886e3df4ab,631
19a9d37c4c,802
bce1766212,292
9465348644,769
8ac0fe0392,366
cbb74247a4,200
0a3b7696cf,719
3c50c38749,813
490c2cc42e,798
b365432652,298
2b66c196d7,484
b3e448572a,270
c4bc6757ce,675
31f6090f30,217
10637d3b2d,123
5e2a86e209,443
db92a00c3b,409
2b761449ef,274
ac8ecfa0f0,686
28fbed93e4,693
01b134167c,261
a8f6cd5b49,811
0fcfbcf23f,492
86b69c8d0f,312
7ff1d00b47,798
3bb7347dab,562
4621e4cf32,512
3f9b5ad0e0,594
dd75c9c653,367
fe6487ceb1,442
2d9abe1e25,945
84e866a2d3,240
84f807d2ad,580
17fb9d852c,610
3dff1a7114,672
31461f0f03,611
d376f8676a,267
3a7981d706,436
044d6800ff,822
940eb1bbe4,552
016a8b9b9a,392
e37147b293,725
129f66cf0b,628
af3340c64a,539
deade70419,677
7b3f1eaaa6,126
e578390adc,507
56985e82a0,403
ea301ffabd,698
b3962e504c,406
2565d98748,288
617e3ea776,773
79bb9dc447,92
48b79d6237,794
17c6a6e9b8,501
f000d583f9,291
f85573609a,602
121bc4deb7,380
f62cb9db70,799
515ed7b6de,755
2eae67f243,109
235fce1c1e,98
4622823178,491
de3b4d9046,264
1e889b5203,667
7500f695e6,339
04d7031258,167
59f453a2de,397
20bde697e6,217
a1323b0391,365
94f53802ae,384
48a9647ade,705
281050471b,432
ee230082be,320
8ee1bbbff2,475
af3015e30b,525
26320df569,500
086df8ab93,648
c2582be202,505
83b78b9386,453
21beba74c7,50
9d2a8ea7d1,371
c147830d3d,178
9fb88ef17c,257
b9ea5eb4c5,765
5d2a7997d3,704
62debbe8ae,462
734bcacca1,490
165c8b1f14,490
b4aff6e970,647
c328588e36,442
2a48ce5e78,610
6fb1cab30a,419
b7fbd93422,461
94d397294b,340
4bd87bd3da,741
d51a4d6c04,655
2d3e3db6b9,550
46fccdac75,616
60fb99942f,343
3223aabdaa,548
c3b42ca60c,468
e91679e234,426
68d3e8314d,281
3eff6468cc,599
dc0eba53d6,946
a1d381f0fd,575
9484a42649,870
bf352f5c5c,212
ad642c2161,840
6a7bf9f1c6,451
999ac34f4c,270
9ad7e627fa,322
e506b4b589,520
66e5e6debd,666
bf64e8280e,396
94c9bffdc4,372
e8f8ab82ce,619
568e610c43,430
ba0260e3fb,708
cff4eaf93f,954
ef4b3908f1,718
637a5ec28d,702
e91e8917f7,60
f963d0da02,600
6d08896012,384
e7d582936b,536
fd1a957827,363
9e54251a89,532
aa7589fa21,581
614270933e,114
d3618783eb,463
3312ba9934,214
077074bba9,956
918d76601c,481
ab9683d790,423
f11db4f38a,508
542f26c6ee,687
5c18909f08,641
769c87aa71,799
540d271079,808
205d9b714c,842
daa98b9d98,557
e9a1ccaee4,678
7ed6ac2f41,839
19d2303888,560
155070a394,571
6a7d046783,74
1c82f67993,102
6cad0fd382,845
50acc0ee96,469
dfe6acb4b9,699
a8da16b97c,353
fe2e88b36d,436
a0cc288f83,300
3922843c4e,682
88f479236b,730
722155ef59,376
9ea7bef973,441
8c4f0af661,797
5e10672652,801
035d178826,521
2659e2d532,459
f6838859d7,320
77d71dd60c,847
8942571467,754
0e292e0b79,175
2191c9ab21,479
6ec4386cbb,807
0402a7ba0c,403
b5c4939835,595
6318ebf3fb,625
0e899c2105,261
d5b94e470f,770
2a26a80b9a,700
b884ea365d,641
3eaee773ac,656
d8c4b4d618,754
69a52adc65,215
f45fa444e5,545
075c99bcfc,466
ac3e753207,602
e907b958e2,760
59224321e4,590
d0257d7254,506
c96d3d7eba,238
acad22ecfe,695
330e786de1,791
862ad92176,809
51c7e18ca7,687
06fe4d8223,816
66120fc984,571
01f91c6197,519
ea4ee37cea,760
0092c53387,696
15a5fc9a44,410
c54981fe30,57
e671d3f744,738
ca1b6771a0,782
f385ab1b8a,344
b455f3a725,531
1b7497985f,525
a99b61c527,184
324e1c12c4,325
00e900afb7,780
5a3946f871,687
69db2d04da,652
3cdbe07a1a,399
3627e1a769,494
ec807c98b8,532
dfdb8d4571,850
cc8e029e21,265
0a1ea2ce4f,549
1470cdc60c,457
35d93d979c,375
14db62dde9,732
68deafa4a7,215
e8e330c390,557
552467d680,770
f26273bfeb,457
43b367d7ee,279
9ff904c385,582
4bcefa3819,307
6adbbca343,539
a282128493,852
aed722bd3b,459
e67c706413,62
3bac4bd5af,819
7f62bd4856,489
b3740228b0,755
9fa6f8e4d7,575
a248b69897,339
55f19d6b76,417
ed313a0458,355
f8e39bd61f,581
3ee7e5d5ec,669
1cfb3a3092,514
447b0d530d,167
777df11ca2,513
48dddfecdc,542
918e6952a0,716
0441017e49,463
a026d16f0b,720
bd21c7615b,595
72fb8a9d26,736
33be55293b,100
950defdb1e,206
8d5787b7f0,234
d1a903690d,303
7d2561517f,291
5b6aa79adc,215
6061f711e6,130
320bf85482,96
bef690a9ee,392
a3c895cf5e,661
fdc18ce87f,113
9029480222,662
735aa737ea,463
df6e53387b,181
e04d9a0afe,810
cb4e3c72e3,407
b2a129276d,102
a6fad0fb3d,695
c180f4858b,401
7643966f2f,357
61fa3e07b2,550
1f7147deda,446
2c2e72caf5,432
dc501d2cb5,543
5fcb672d96,634
0fd4156470,574
0a797ef290,379
c455f7be1b,270
99cf856ff7,833
c2b183bdc0,740
7b49a01666,357
97c05f4628,290
8706bdd5f4,228
ac0dfa8b51,585
66c5e69234,357
5637102f6f,777
34f399a2e5,838
88b36056f0,500
538b6e9b98,439
340216e59a,415
439a2ebfbd,199
abbcfad73b,381
8a9ddaff1d,731
b8c7283298,291
c24e12d0cf,243
419e419f89,721
7fb97671b4,661
169b928039,379
4f05c105c6,723
da38b07bb1,259
4b02d1de2d,476
94f577f74c,443
b0d008f6df,723
8fc3eccd37,386
66d52bc03a,751
b32be89c4a,325
e127edb610,585
e3900fce68,776
7640216003,729
706bee4c9c,245
31d9475776,469
a443637ddf,754
df0628f8b4,682
1215d3d0e0,472
d3fbedf392,828
99fddf686c,140
cf63fbd55d,495
320fb9c41a,759
d4b07eba7b,648
9fe3459bb2,455
d58addc3c9,622
093433e9d7,296
1c3a92013c,699
533683b8e0,122
0fec368473,520
3680dada70,497
3f1fe84513,472
cfad7b2185,552
4f1bb674c2,234
ec19326bbe,560
943df308b6,957
11a8397e82,785
e3f1908c35,457
cc21d3af94,442
f3b0c5b57a,592
d61b459e61,164
60b574ccdd,392
122edd47a9,548
3b85447c61,646
bc1868e3ce,378
f8a05eac67,243
c32e8869bc,464
df3b956d5b,798
5010a5cb65,671
8d9d768dfb,176
59caf44e3d,168
915238dbf7,392
7e4af53bfd,623
5365d85bbf,891
649a81e118,739
ec407c9578,680
629d13dfeb,484
c585215aef,789
a7c9f89610,748
808c63ed8f,129
a83eb8c3c0,530
3c565576bb,70
d31cbc0033,409
bd89b15cba,819
b9092f13c7,238
a9de4ea104,409
87804706f0,655
b148e3561f,535
15e99c4456,146
78de77e44b,478
f844ef3537,722
c03056f1aa,451
e84aa09005,595
93506ed6e7,333
967958f50b,577
18925b68f8,405
56e6b6e780,590
b54ac21864,285
5fbcb45ed1,755
208be81c7c,605
7616ef548b,329
3ec79673da,669
4c822aca6a,151
a4dd1d2900,588
f4f94415aa,379
65ec8a8f69,566
983fc78511,718
ca08075350,140
3a25d72ad5,606
b698fce464,238
ed4d01e60b,303
53e356cf6d,815
57b461407f,439
ece2724f0a,428
aab9a109da,428
0b83548c34,499
aeadb630c5,416
8fd80add2e,699
d975321865,511
147caf1892,901
dbec5c6e98,750
c6013519e9,405
65aa0b8161,301
740f33db4b,179
f34715c722,139
a92d86be81,833
fe051a426a,290
fe2fafb64f,321
950b416f78,642
6aad1b361e,875
d96c4efcda,392
9e45e84bac,310
e00f9885c4,533
fa3e8609bb,772
9fe9aa0449,82
4789404953,712
0a6605d064,595
57880c7526,475
bb62c0e164,219
a553f6ecec,927
4ce2883ba3,698
723124abad,774
7b9b43e231,419
b054b1c29c,108
b397172c0c,558
a227e7f1da,527
c00a5cdd62,919
babddbeedb,230
42becaa75c,476
3ee59e7485,511
240798dc12,547
a3e067edd8,673
15c2b6e55e,386
70538e4c47,624
751796a6b2,443
2c1d9a7284,564
2357cc8231,335
f8ae2a094d,540
b3ef8aa64a,813
ed1581c2d9,552
8d702c4aec,805
05af913dbe,208
dfde68c552,446
9fe905c12d,598
9b095d1144,742
1025f1f9f7,473
7dd01cb655,433
161f7c184f,520
15b7f06ba0,461
1b818dd025,238
03e9a82817,917
183b58df29,220
d8b5e842cf,642
709f59e611,858
ea20808a7e,672
3dcc2fdb76,800
0be00ec340,254
85c5595dc3,761
5925accb52,677
4e86e06594,752
213ac06da3,534
dbe0fe4dc1,269
b479520ed1,502
ca210d235f,551
04495e40e6,90
725c079100,520
142c7c5408,728
0a9712e8a5,656
18914f0797,332
7e7579b833,687
b2343c89d7,587
c4d31c5319,351
1d10ae96f5,502
c5f83feb7d,356
2dd75dd10c,355
de5a42a506,774
60d7d451e2,811
4c0f3277e7,375
2fceacfd78,829
38049a710d,825
0c14b0fe28,138
eb18014173,773
9238f8f461,565
7d420cc2d4,510
a0d9eb23e1,808
eda924e7dd,339
8e99199e35,602
b5ddc25ebf,372
39fd17e017,520
0b5da62449,460
af7e0cdd0d,534
3f404c5022,124
0430d7ea49,322
593b21a623,743
6b8ac65560,542
70cc45bc3a,893
71fd607e6b,715
4555a21318,730
6abab2e4a1,618
2407342da4,397
2803a5cf55,182
558c857cd1,750
eb574eab0e,415
40f2443ba3,769
93f3cf7644,214
17f320bc00,558
a7b439c134,593
076670cc1c,921
c96223d1d2,800
2017a57511,775
649d547157,478
d3aaf303a1,705
03dee840bf,381
5e1656cfcb,568
96b71a38e9,588
7c96230fcc,324
55a217cba8,389
c23175cb53,749
35b730549d,81
67fa36c65c,792
89a57acfbb,383
37062e1138,314
50f78681db,536
9844d1cd98,571
c04dbddedd,377
1120f58e5f,165
06da5a2b39,616
a25e0da562,677
2985c57bb7,630
8ef8466217,400
782dced32d,356
9daed1e88d,559
151c5884d6,377
070047d518,289
6119e97074,512
9348c2319b,109
98ef8e3b13,496
b985fb0dfe,339
7818f0f4e6,719
e32452b10d,776
b96b1971eb,440
0593bd99d0,571
b6100c2809,532
97a19e7d37,455
b6fc486117,879
a487cbafbd,518
0dd4d9acf7,345
3417ef817c,522
2288a277e8,480
0557701ace,637
c88a511d91,73
2114e8d6b9,582
4998016777,924
ee1312ac0e,214
5bfd9e78d0,668
0f19797af1,848
d0cf409725,344
cd0352c2f3,356
51ad12b135,526
81b5783353,364
c5e7ec3c34,546
a680da22d5,595
b1ec2f27e4,723
9613762743,788
0373bd8d6c,453
31b631d4c1,481
72317af9c6,443
a0e6d8b0a7,669
fdc2d50f42,516
d18868570d,230
9cf75e089f,239
000d0a5f6c,838
ca4e3b12aa,313
bfc9276507,434
ef73a37e31,569
22668e2420,541
4b86ca5deb,559
8e1be11efb,763
3032b4f8fd,320
d1b150a0d0,740
f0c9aa2b32,721
ab8f326e09,337
b538ad97f7,387
d63778e374,305
8e20641658,428
699924356a,472
309a8f9f4b,922
3e53d236d3,386
3d74dea2f3,105
71468b522d,545
ef4254154d,126
aafaaa68d6,144
842e153666,648
8d1c74ff65,575
fbb8303f81,847
6f091c04b8,291
11fe4dca71,561
ad6a8ffd03,457
20d90748b2,504
e735f7b212,322
ec27ab38b8,621
4df9af6dd8,552
fbdd5e45a4,718
d17e8f536b,435
0fbbf1548f,248
a3b37496d0,587
2bec33a46d,153
12f06e8373,581
bdd42e95bb,412
319872df0a,698
79201fb797,381
91c0886bbe,291
9366fccb95,386
59b6130fa0,571
7ee71ee874,657
5f64a4011b,147
e451d2193d,831
26c403ce6d,168
96a9252b0c,442
f32a360c8b,390
3ae4bfa0de,765
5d4ebda29c,735
788cb5df86,254
54a36671be,453
7e325e7a9d,519
bca55d7fa5,755
400714c26c,598
5c122ecb96,688
62bd7dc7d7,523
81da51a1b2,554
5c93067d41,585
e8a0999879,215
534da81275,236
94cb90a273,578
bc0ea15b81,613
7e1b387b7c,568
e8f7ceaf00,633
6ed76bb3fd,706
7308c64525,400
4a74c0873d,221
e760d65679,782
b5fd02b2f7,277
7c6b453f71,662
057b54820c,497
99f14c4b3c,259
f74833dc1c,629
80dc850f25,812
0d151d1bbe,540
0828fed727,354
9b90e921ec,583
5bb0ca2e6b,809
d7a43dab4a,478
9b901e92e4,177
f448b518f6,396
cd5ebe51b6,276
7b0b71c55b,246
28f031b89e,704
dc898d55ca,276
306bde4606,162
56cfa0c19d,374
85d82d8218,360
fcf87c94e3,442
684187d7b8,431
b1cc24274f,198
1513b19605,588
45c637499c,673
08f2e9fcc4,373
12e7a48729,121
874535525b,642
14862c2754,471
1c298a2807,374
cc1b695b2c,514
db0fe6fc41,356
00690a4185,558
de63c230aa,159
1811afb8fb,830
871e2a367b,444
b5e9a12412,140
510805c1d2,720
d50e55dc71,584
e536d6ff17,406
6b9fb67be5,789
cbd1b23efc,635
2f8693379e,712
22e67f017d,507
dfd7cbea2e,241
e90e55d803,475
093e16bfdc,564
3eff3c0e27,290
0c5ea2df41,787
34dcdfb4c8,281
bafaf5810e,477
04fe99f3e4,260
1b70c24eb0,699
6b2ee6c253,309
e925b2a8ff,124
10968dea34,441
f23939f747,699
b211bcbb47,720
a7f7930f3c,752
f2148ddf93,344
0d7993b61d,528
45911f71fb,578
612eab5d71,603
b484e89591,482
3138069557,702
c0200e7c89,195
56de180fa8,659
24c2ef0b97,307
d3174677ee,445
d0107a1229,554
7d5f9abb1c,373
32b2140185,678
377b6c18d5,715
e0c79815d3,421
4f373d4a73,660
6227359fbc,616
fbc0dcd4df,509
6b030ae5e8,740
9bc988c8b7,463
fea329e4ee,222
2f4efcb073,759
5f5445bcd8,518
084cdc19f0,317
1b4836f485,78
91471464a2,411
f905b4ed4a,612
9c82805504,682
d96f1003cf,743
25d31baad9,627
b7e6b68ca5,194
89eb8ef89f,393
747141df74,679
1ed0432125,550
a1abc4d779,746
bb895d5015,588
8fe9c92090,72
f18d49b870,422
7e84c340bd,459
1e6c071a06,754
deb1b058f8,299
68d1cc2e33,697
828d543df2,949
60611407d3,140
7867d98278,336
3ceec05d58,426
69adeb575d,195
bef04e89bc,591
e246e54bdd,822
761e6c392a,229
80ae0d1b54,91
6a484cdfa8,151
68dfacddd1,734
967f41605c,253
45a04b7102,325
b7c0062406,831
948eba1e86,550
e3ce4247d8,447
caf0757af5,84
bdfae19bec,424
2d1846ae12,341
af86467c71,270
f375ddc5a6,653
38a5cc707d,294
e8e897a8ae,682
5f54df3753,502
5454e63aaf,305
00aaa5b7f4,699
184a687046,481
2afa754199,349
77f958ff1b,616
84cf0b50cf,516
fd5894772e,703
3540080bfe,389
bfd3a072a8,372
1f028def4a,849
e85a720f91,575
6ce2fbd852,647
ed73eb3bbb,283
48fc4044ff,477
85c075014c,557
3dff831f3c,671
7551ee0210,575
cca88b97da,839
979a06fdbf,471
e50d3d420d,794
af4a92584e,77
9eb54c97be,317
6420ece709,523
6a72b1d26d,291
fa503f3f93,747
1bb08d1d48,148
ba951493dd,123
165ec2acbb,314
cafce53ad7,356
f0e3f4c0ad,553
bb6a397bf9,601
b268ce180e,730
8aea7aa3b5,442
173073f1c8,277
a425d50aac,265
ea79dbd86d,441
cce73f7dd4,602
32a414a0d8,428
a52f9258e6,758
6d9b5ae77a,758
fc7e44c6e0,213
26a0a33c8c,658
e7688312ec,81
ff0a4f1109,390
6ae09ed91b,469
a647ea2cad,538
39c584b10a,212
854e676f6d,214
d34c539d4e,170
62930388ba,483
ea12c68da6,282
c864432114,654
b15b7eb177,573
e6703f6191,646
2b562b2ea8,286
3116f272e3,959
8ac7c26b28,94
8fb16c02e4,534
efe4a7c5fc,522
c9a8c9c5bf,494
d26f77256f,174
92eaa4c1c5,725
6eef596fc8,176
6ba5e65f26,405
533f1cfb17,555
49301c781c,604
09493c684a,447
6c0a68de6c,129
4572bc04b2,727
1374727444,548
aab3d007d1,792
ac3600bf24,277
de96056281,166
44e625aad1,725
0c94055b5b,358
486273b149,614
34a38ef34a,270
6fd673ec85,105
3527e03e5d,610
099bce60e0,550
bf9963c402,410
a4bab2ef2d,573
b1a9b71eb1,616
2e1884a536,337
6856dc43a1,629
28e55ba73b,628
4b15cebb3c,466
a713287800,737
2093e5c98e,692
f31f30db2d,556
a78ec4f628,292
c268afb4a1,279
47cd9710fd,584
f1f4a8d2ee,437
c64b87ba5a,71
11994fcea5,659
44d28db2dc,306
abb91e8148,437
0614268874,800
293a7d72e7,654
35493007b0,433
c46ec7a3a5,604
62b4377713,571
3f3ac0573d,464
d4a84662ee,116
416a425526,748
084a5e8648,496
85d1d6b2cd,481
2975e0a15e,128
917971eeb8,199
31a78326c8,303
8267c5f862,521
53065eaa33,528
aee24b7b6f,355
6e409df907,102
2d50edd604,286
1d3b12f176,473
3ab3158a27,61
c192a33608,640
ba5e46652e,107
ae0fb45c52,421
17a5a58850,113
dec2ad9eb2,227
55b630dd3b,384
a14dfc9c23,643
54f0a62c2c,265
c68b2ca953,606
e57ef95bb2,817
2ebc20ce2a,878
dd9997f013,877
ef36c47553,389
da3e6f8513,594
9b11d67e37,418
d98faddff6,527
57aef5c6c3,433
e0fd25b6c9,601
83be87dae4,619
9a171b49a9,265
551cb1b843,719
ba797582a4,482
56b654a72a,697
58ad3d9083,716
da0338c297,733
2456901c98,349
3ee086e2ac,519
bf6482f963,317
af1140dc2f,770
26f2a18ee2,459
866fb53024,601
fbc34adf28,186
704de84fa8,440
d6cae22fc0,470
0455d56bca,545
164e2232cf,534
d76c91c5b2,812
ae2db518f3,232
3a9fd030f2,686
1dec8a70c7,314
54e5e78455,597
8d4644da68,511
7bed570cde,509
cad650215e,644
cf52335730,642
78d5dd593b,273
60c4d1d597,405
d9d82b7c5a,200
0cbebcad99,847
311ee1dd72,681
934c53d70e,895
ddbdc80b55,806
7f59a43fb8,647
024a6d0c47,630
eed2eb2cd1,266
bebc672259,611
57a3af612c,254
834a9e2087,794
a66a01bd98,780
35ae3107a6,485
8d9355e7d2,279
6747f7bb35,679
6f770862bf,545
c29d85de16,916
ca7c651e29,246
bd76fc4213,450
da0b7ec78b,551
ba2e7143e9,793
c0c4b98415,114
01f32c502c,525
df90d30bf6,641
927ac50fa4,444
e38510a800,516
13197aa534,498
b4c5f0d153,139
9dc4ce9178,560
53bbeae507,470
4c4dbdeaac,504
99fb331dc9,491
6d9bbf4c1e,511
8fb2ab4e8b,298
f2ff5ef2b7,542
3b02981f8d,358
7aeebea3bc,315
a37df3d8bc,209
a4990e5d39,931
23dc46cef1,412
47694d4de5,454
4ad823e2d3,201
a6c55fe3af,714
032535bbd8,578
088baa4c44,391
cb658e0c88,385
6fe5d74176,832
0bcde7fb0f,592
a88b9fb912,816
8ea5a5cf57,106
9324c530ca,741
1eb9662cd1,449
c65a9fa7e1,519
fa56b04a29,842
5f5c584d56,386
e3e70129bc,575
739ba65f16,401
4c38a9702e,781
87114ddd92,379
6b28e2f3f5,548
bee9d5af54,346
826120ef4e,647
435e1f9e54,605
35ff11761b,493
fa2269d3e6,568
081bdb0060,583
e2c5c7991c,606
070a913f3e,599
8ebdcba27d,532
6dcf25329a,545
cd3b8db4a0,709
1717b6750a,662
f7b409e684,260
903ed53422,744
84a93da64c,770
ac50daa8b6,600
98fd0a654c,211
09e83b7ec9,654
45c4464cf1,169
cecb9a3bd3,453
96dd878ace,790
42faca9621,357
c22ccd5186,480
8ab67a80a0,239
260720933e,473
6923e04956,539
55d1e72d35,436
3a8fcdba16,488
d6b9a9ab7e,272
28a5f65cc2,744
40709ec6d8,617
ab3200a666,629
0f337683b4,448
d063e9625c,133
e764404579,255
e78041acf8,499
10c0624432,309
d3d258ee8f,594
076eb6998e,435
28b600699e,377
80668fbcee,186
efc0369a2e,514
13b1a7ad42,438
410b6f1760,450
a60d8f7fbe,606
d7099eb334,874
b5a52c35fc,277
2cc9698c4c,902
368b385f61,364
58c949a784,801
f9e510b5d4,118
1cd0858d58,687
a51e0ecc70,489
8020c6cc91,150
7cdba71b29,644
7d0ab4664f,348
4c5482697f,289
35f8e59694,657
316d0460b6,731
1ea255084b,432
9efa93ff14,387
3a7a0b6a9d,290
ea79ad612f,788
fd284219fe,157
11b4141a6a,328
a5291b23f1,547
7eb296821f,227
2143b330fe,759
eb19a9744b,497
c6ed8a5ae5,367
34f944baa4,191
23d0724e97,527
14407c3233,428
3977f3e349,441
d8d207d58f,530
e7ed227dda,368
07993dc1d4,235
1477d3e710,749
9ec9469778,672
f306181b5d,657
c470fd3fa4,530
2f91b6f34d,303
2e3ab718cd,598
5f4c315e78,630
0cf880cdf5,426
c7dca52386,343
4031759c78,332
6db4d1afbe,79
441888f897,699
0a98fc89ab,627
45b3edccac,475
e09080ef49,107
dcb3f0a060,165
aa856fa950,438
939e2fceef,765
42e97b4a5f,572
7964e62d1d,380
1c5e4acb6d,583
9ae81a029e,504
3d3359afd8,673
0711675899,730
e085780d3a,120
db00870dcd,737
053293110f,258
7651ea8aa4,320
eef6e1c58c,370
60e40140e7,500
3b282ca9fb,817
c63a278bac,347
7c1758ce19,755
ee9bd5a04a,711
c78e071138,511
e01c232637,819
45f9b71a91,600
1f01fe0512,695
749314518c,526
2864cd871f,848
9d7482beb6,716
69840acbc6,149
81563b7b32,525
646bead850,523
8147d3558c,705
633b6d6ec4,160
98fd6b23f0,579
214dc3b533,466
e148bc72aa,357
a1660f15a4,366
513a596d8b,179
31c01817bd,639
ee200c15ac,598
a1196a546e,318
dd4b9d33ab,768
